order_id,order_date,region,carrier,product_category,order_value_eur,delivery_days
ORD-2026247,2024-10-17,Ost,Hermes,Home,79.22,2.1
ORD-2026374,2024-10-17,Sued,GLS,Electronics,56.7,3.2
ORD-2025174,2024-10-17,Zentral,DHL,Apparel,95.66,1.1
ORD-2028321,2024-10-17,Ost,DHL,Food,91.21,1.1
ORD-2026117,2024-10-17,West,GLS,Apparel,159.11,4.0
ORD-2026301,2024-10-17,West,UPS,Home,63.52,3.0
ORD-2025041,2024-10-17,Sued,DHL,Apparel,60.01,2.0
ORD-2026346,2024-10-18,Sued,DHL,Electronics,157.21,1.5
ORD-2028668,2024-10-18,Zentral,Hermes,Food,14.85,4.8
ORD-2025116,2024-10-18,Nord,DHL,Electronics,89.09,3.4
ORD-2025373,2024-10-18,Sued,DHL,Apparel,25.66,1.5
ORD-2026578,2024-10-18,Zentral,DHL,Apparel,40.74,3.2
ORD-2028928,2024-10-18,Sued,DHL,Home,65.0,2.4
ORD-2028183,2024-10-18,Zentral,DPD,Apparel,40.82,1.9
ORD-2024626,2024-10-18,Ost,UPS,Electronics,42.44,1.1
ORD-2027577,2024-10-18,Zentral,DPD,Home,100.91,5.2
ORD-2028734,2024-10-18,West,UPS,Electronics,38.45,1.5
ORD-2024873,2024-10-18,Nord,Hermes,Home,85.58,5.0
ORD-2026152,2024-10-18,Ost,Hermes,Food,16.01,1.0
ORD-2027767,2024-10-18,Ost,Hermes,Home,79.8,2.8
ORD-2026006,2024-10-19,Nord,DHL,Apparel,121.8,3.1
ORD-2026715,2024-10-19,Nord,GLS,Electronics,21.23,3.5
ORD-2024118,2024-10-19,Zentral,DHL,Electronics,8.77,2.6
ORD-2028989,2024-10-19,Ost,GLS,Food,62.03,2.4
ORD-2026215,2024-10-19,West,DHL,Electronics,84.5,2.1
ORD-2028956,2024-10-19,Zentral,GLS,Food,39.98,4.0
ORD-2026237,2024-10-19,West,DPD,Electronics,30.83,3.3
ORD-2026136,2024-10-19,Zentral,UPS,Home,113.93,1.5
ORD-2028925,2024-10-19,Sued,DHL,Apparel,60.06,2.7
ORD-2027734,2024-10-19,Ost,DPD,Apparel,62.15,3.6
ORD-2025949,2024-10-19,West,DHL,Books,14.07,2.4
ORD-2025480,2024-10-19,Sued,Hermes,Books,95.47,5.5
ORD-2025145,2024-10-19,West,DHL,Food,19.64,2.3
ORD-2025298,2024-10-19,West,DHL,Books,36.68,2.1
ORD-2024996,2024-10-19,Sued,DHL,Home,57.89,1.1
ORD-2025334,2024-10-19,West,UPS,Electronics,12.61,1.2
ORD-2025531,2024-10-19,Nord,DPD,Home,21.49,3.3
ORD-2025523,2024-10-19,Sued,GLS,Home,27.3,2.6
ORD-2025910,2024-10-19,Nord,DHL,Apparel,64.59,2.9
ORD-2024226,2024-10-20,Nord,DHL,Electronics,64.17,1.8
ORD-2025180,2024-10-20,Ost,Hermes,Home,200.3,1.8
ORD-2027539,2024-10-20,Nord,UPS,Apparel,31.95,1.0
ORD-2027391,2024-10-20,Nord,GLS,Food,37.22,2.1
ORD-2027349,2024-10-20,Ost,DHL,Home,63.58,1.6
ORD-2026923,2024-10-20,Ost,DHL,Books,34.22,2.6
ORD-2024790,2024-10-20,Zentral,DHL,Food,18.98,2.8
ORD-2027079,2024-10-20,Nord,UPS,Electronics,10.65,1.9
ORD-2025096,2024-10-20,Nord,DHL,Food,16.19,2.7
ORD-2024901,2024-10-20,Sued,DHL,Apparel,37.2,1.8
ORD-2026036,2024-10-20,Zentral,DPD,Food,67.67,3.5
ORD-2024020,2024-10-20,Nord,DHL,Books,95.8,2.9
ORD-2028766,2024-10-20,West,Hermes,Home,111.07,3.7
ORD-2027921,2024-10-20,Zentral,DHL,Home,35.97,2.8
ORD-2027685,2024-10-20,Zentral,DHL,Apparel,59.87,2.4
ORD-2028330,2024-10-21,Sued,Hermes,Books,147.66,4.8
ORD-2027634,2024-10-21,Sued,Hermes,Books,18.04,1.4
ORD-2028531,2024-10-21,Nord,DPD,Books,30.43,1.2
ORD-2028606,2024-10-21,Nord,UPS,Apparel,54.13,3.4
ORD-2027625,2024-10-21,West,DHL,Apparel,49.18,3.5
ORD-2025927,2024-10-21,Sued,Hermes,Books,74.93,5.1
ORD-2024199,2024-10-21,Ost,Hermes,Books,72.14,2.8
ORD-2028446,2024-10-21,Sued,DHL,Apparel,15.64,8.6
ORD-2028717,2024-10-21,Zentral,Hermes,Electronics,41.05,5.0
ORD-2026663,2024-10-21,Zentral,DHL,Electronics,137.51,3.3
ORD-2025668,2024-10-21,West,DHL,Apparel,10.0,4.2
ORD-2025534,2024-10-21,Zentral,Hermes,Electronics,78.54,5.8
ORD-2025055,2024-10-21,West,GLS,Electronics,21.88,4.7
ORD-2027246,2024-10-21,Sued,DHL,Apparel,8.47,4.1
ORD-2025383,2024-10-21,Sued,DHL,Apparel,33.41,4.1
ORD-2026817,2024-10-21,Ost,DHL,Books,31.1,12.0
ORD-2028993,2024-10-22,West,DHL,Electronics,64.41,3.9
ORD-2024080,2024-10-22,Sued,DHL,Apparel,37.6,3.4
ORD-2028991,2024-10-22,Nord,GLS,Food,188.82,4.3
ORD-2027334,2024-10-22,West,DPD,Electronics,128.12,4.2
ORD-2028416,2024-10-22,Zentral,Hermes,Books,55.49,3.6
ORD-2028937,2024-10-22,Sued,Hermes,Books,25.85,4.4
ORD-2025029,2024-10-22,Nord,Hermes,Books,10.39,5.7
ORD-2025407,2024-10-22,Ost,DHL,Electronics,43.61,1.5
ORD-2025153,2024-10-22,Nord,DHL,Books,59.46,2.0
ORD-2025053,2024-10-22,Nord,DHL,Electronics,25.32,1.4
ORD-2025378,2024-10-22,Ost,DHL,Books,95.52,2.5
ORD-2028913,2024-10-22,Zentral,Hermes,Apparel,84.37,1.8
ORD-2026823,2024-10-23,Ost,UPS,Home,23.94,1.0
ORD-2025866,2024-10-23,Sued,DHL,Home,20.07,2.7
ORD-2025154,2024-10-23,Ost,DHL,Food,27.05,3.0
ORD-2026967,2024-10-23,Nord,GLS,Home,25.79,1.9
ORD-2026188,2024-10-24,West,Hermes,Books,85.3,3.2
ORD-2028973,2024-10-24,West,GLS,Home,21.0,2.6
ORD-2027735,2024-10-24,Sued,DHL,Apparel,142.62,2.6
ORD-2025945,2024-10-24,Sued,DHL,Electronics,211.14,1.7
ORD-2024255,2024-10-24,Zentral,DPD,Home,24.58,3.8
ORD-2027553,2024-10-24,West,Hermes,Apparel,41.35,5.2
ORD-2028932,2024-10-25,Ost,Hermes,Home,128.17,4.7
ORD-2028414,2024-10-25,Zentral,GLS,Apparel,324.98,1.0
ORD-2025118,2024-10-25,Ost,DHL,Apparel,150.06,5.4
ORD-2028821,2024-10-25,Sued,DPD,Home,211.97,4.4
ORD-2026026,2024-10-25,Sued,DHL,Home,12.82,2.3
ORD-2027973,2024-10-25,Sued,UPS,Home,64.89,1.1
ORD-2024369,2024-10-25,Sued,DPD,Books,123.72,1.0
ORD-2025888,2024-10-26,Zentral,DPD,Electronics,46.05,2.9
ORD-2026307,2024-10-26,Nord,Hermes,Food,43.86,4.9
ORD-2026290,2024-10-26,Nord,DPD,Electronics,35.11,1.8
ORD-2026137,2024-10-26,Sued,DHL,Home,55.52,1.9
ORD-2028753,2024-10-26,Nord,DHL,Food,40.52,1.7
ORD-2024913,2024-10-26,West,DPD,Apparel,124.53,1.0
ORD-2027453,2024-10-26,Ost,DHL,Apparel,19.99,3.6
ORD-2024979,2024-10-26,West,DPD,Apparel,50.58,1.0
ORD-2024624,2024-10-27,Zentral,DPD,Books,109.84,1.9
ORD-2024857,2024-10-27,Ost,UPS,Books,118.25,1.4
ORD-2026772,2024-10-27,Sued,UPS,Apparel,84.05,2.7
ORD-2027886,2024-10-27,Sued,UPS,Food,90.49,2.8
ORD-2025874,2024-10-27,Sued,DPD,Apparel,44.01,3.0
ORD-2027341,2024-10-27,Ost,UPS,Home,122.28,2.7
ORD-2028370,2024-10-27,Nord,GLS,Apparel,15.05,2.5
ORD-2025615,2024-10-27,Nord,DHL,Electronics,49.25,1.8
ORD-2025802,2024-10-27,Sued,DHL,Electronics,75.74,2.9
ORD-2026851,2024-10-27,West,Hermes,Electronics,73.29,4.8
ORD-2025969,2024-10-27,Ost,DHL,Food,56.14,1.7
ORD-2027182,2024-10-27,Nord,DHL,Apparel,31.72,2.7
ORD-2027284,2024-10-27,Zentral,DPD,Home,264.26,1.9
ORD-2024093,2024-10-27,Zentral,GLS,Electronics,25.97,1.6
ORD-2025477,2024-10-27,West,DPD,Electronics,18.74,2.0
ORD-2026040,2024-10-27,West,UPS,Electronics,394.63,2.3
ORD-2026803,2024-10-28,Sued,DHL,Apparel,44.34,1.5
ORD-2026684,2024-10-28,Sued,Hermes,Food,416.42,3.9
ORD-2028522,2024-10-28,Sued,DHL,Food,39.31,1.2
ORD-2027927,2024-10-28,Sued,GLS,Apparel,191.02,3.6
ORD-2025132,2024-10-28,Nord,DHL,Electronics,194.39,2.1
ORD-2026143,2024-10-28,Nord,DPD,Home,130.85,1.0
ORD-2025272,2024-10-28,Nord,DPD,Apparel,13.84,2.9
ORD-2027086,2024-10-28,Nord,Hermes,Home,14.35,7.2
ORD-2027000,2024-10-28,Nord,DHL,Apparel,58.9,2.6
ORD-2025536,2024-10-28,West,UPS,Food,49.27,2.6
ORD-2027240,2024-10-28,Ost,UPS,Home,64.77,1.5
ORD-2025504,2024-10-28,West,Hermes,Books,31.08,1.0
ORD-2028800,2024-10-28,West,DHL,Apparel,34.11,2.3
ORD-2024520,2024-10-28,West,Hermes,Apparel,76.74,4.5
ORD-2025158,2024-10-28,Sued,DHL,Books,82.57,3.7
ORD-2026258,2024-10-28,Zentral,GLS,Electronics,49.14,1.6
ORD-2024340,2024-10-28,Nord,UPS,Apparel,13.16,1.4
ORD-2026068,2024-10-28,Nord,DPD,Home,62.85,4.9
ORD-2026627,2024-10-28,Sued,DHL,Home,62.94,2.7
ORD-2026311,2024-10-29,Sued,GLS,Home,78.2,9.9
ORD-2027078,2024-10-29,Sued,DHL,Apparel,24.45,2.4
ORD-2024780,2024-10-29,Zentral,Hermes,Books,56.57,6.6
ORD-2024661,2024-10-29,Sued,DHL,Electronics,22.59,1.2
ORD-2027742,2024-10-29,Sued,DPD,Apparel,52.78,4.0
ORD-2026063,2024-10-29,West,DPD,Books,25.45,3.7
ORD-2028134,2024-10-29,Zentral,DHL,Apparel,41.28,2.1
ORD-2027566,2024-10-29,Nord,DHL,Books,6.76,1.4
ORD-2028501,2024-10-29,Nord,DPD,Food,79.16,3.0
ORD-2026148,2024-10-29,Zentral,DHL,Electronics,62.53,2.6
ORD-2025432,2024-10-29,Zentral,DPD,Apparel,84.37,1.9
ORD-2025290,2024-10-29,Ost,Hermes,Apparel,84.11,1.6
ORD-2025970,2024-10-29,Sued,GLS,Home,197.18,3.7
ORD-2024713,2024-10-29,Nord,Hermes,Books,37.29,5.1
ORD-2027789,2024-10-29,West,Hermes,Electronics,25.22,3.0
ORD-2024881,2024-10-29,Ost,DHL,Home,118.86,1.3
ORD-2026769,2024-10-29,West,DHL,Apparel,21.45,1.0
ORD-2025741,2024-10-29,Sued,Hermes,Apparel,9.04,2.6
ORD-2025130,2024-10-29,Zentral,DHL,Electronics,140.47,2.2
ORD-2025098,2024-10-29,Zentral,DHL,Electronics,80.87,2.3
ORD-2028076,2024-10-29,Sued,DHL,Electronics,73.26,1.0
ORD-2025638,2024-10-30,Nord,Hermes,Books,97.51,5.9
ORD-2027172,2024-10-30,Zentral,UPS,Food,33.66,2.8
ORD-2026135,2024-10-30,West,DHL,Electronics,46.53,1.8
ORD-2026075,2024-10-30,Ost,GLS,Home,83.24,1.0
ORD-2027737,2024-10-30,Zentral,DHL,Books,40.56,4.0
ORD-2024264,2024-10-30,Nord,DHL,Food,138.7,2.5
ORD-2024301,2024-10-30,Sued,DHL,Home,194.82,1.9
ORD-2024323,2024-10-30,West,DHL,Food,427.7,2.1
ORD-2024273,2024-10-30,Sued,GLS,Apparel,218.34,4.8
ORD-2028834,2024-10-30,West,GLS,Apparel,40.38,2.9
ORD-2024075,2024-10-30,Zentral,GLS,Apparel,75.4,4.5
ORD-2028426,2024-10-30,Zentral,DHL,Apparel,19.72,1.6
ORD-2026128,2024-10-30,Zentral,GLS,Apparel,10.24,4.3
ORD-2027503,2024-10-30,Ost,GLS,Electronics,151.4,1.0
ORD-2028615,2024-10-31,Sued,GLS,Home,32.54,1.0
ORD-2024674,2024-10-31,Nord,GLS,Food,34.79,12.8
ORD-2028618,2024-10-31,Nord,DHL,Apparel,38.88,3.6
ORD-2027258,2024-10-31,Sued,UPS,Food,21.64,2.0
ORD-2025527,2024-10-31,Zentral,DHL,Electronics,74.17,3.4
ORD-2026745,2024-10-31,Sued,GLS,Home,154.09,1.8
ORD-2026882,2024-10-31,Sued,UPS,Food,47.65,2.8
ORD-2027440,2024-10-31,Ost,DHL,Electronics,69.62,1.5
ORD-2025223,2024-10-31,West,UPS,Home,53.06,3.2
ORD-2025996,2024-10-31,Ost,DPD,Electronics,52.66,3.5
ORD-2025905,2024-10-31,Zentral,DHL,Electronics,110.93,2.0
ORD-2025020,2024-10-31,Ost,DPD,Apparel,89.75,1.5
ORD-2028373,2024-10-31,West,GLS,Apparel,19.42,3.8
ORD-2025839,2024-10-31,West,Hermes,Apparel,64.33,4.3
ORD-2025427,2024-10-31,Sued,Hermes,Books,16.27,4.0
ORD-2026115,2024-10-31,West,DPD,Electronics,40.23,4.2
ORD-2024404,2024-10-31,Nord,DHL,Apparel,113.52,3.2
ORD-2027390,2024-10-31,West,DHL,Apparel,106.71,3.9
ORD-2028141,2024-11-01,West,DPD,Home,152.82,1.6
ORD-2024791,2024-11-01,Zentral,UPS,Food,29.08,2.6
ORD-2027689,2024-11-01,Sued,Hermes,Home,23.02,3.3
ORD-2027412,2024-11-01,Nord,DHL,Food,36.2,1.7
ORD-2025705,2024-11-01,Sued,DHL,Electronics,82.54,2.6
ORD-2026029,2024-11-01,Sued,DHL,Electronics,40.48,1.6
ORD-2024771,2024-11-01,Nord,DHL,Home,130.74,2.2
ORD-2024377,2024-11-01,Sued,GLS,Electronics,55.02,4.7
ORD-2024186,2024-11-02,Sued,DHL,Apparel,81.99,2.6
ORD-2027196,2024-11-02,Ost,DPD,Home,58.06,2.5
ORD-2027047,2024-11-02,Zentral,DHL,Home,47.23,2.4
ORD-2025887,2024-11-02,Sued,Hermes,Home,137.77,3.8
ORD-2024042,2024-11-02,Sued,DPD,Apparel,34.03,1.8
ORD-2025371,2024-11-02,Nord,DHL,Books,55.34,2.4
ORD-2026962,2024-11-02,Sued,DHL,Apparel,51.96,3.0
ORD-2027263,2024-11-02,Sued,Hermes,Electronics,58.63,2.4
ORD-2027847,2024-11-02,Nord,Hermes,Books,49.18,3.7
ORD-2027317,2024-11-02,Zentral,GLS,Electronics,29.68,8.6
ORD-2027704,2024-11-02,West,DHL,Books,70.26,2.4
ORD-2027506,2024-11-03,West,DPD,Apparel,44.13,3.3
ORD-2024424,2024-11-03,Nord,DPD,Home,36.79,2.2
ORD-2027140,2024-11-03,Nord,DHL,Home,36.29,3.0
ORD-2024247,2024-11-03,Sued,GLS,Electronics,11.74,3.1
ORD-2026458,2024-11-03,Ost,GLS,Food,11.03,4.0
ORD-2026456,2024-11-03,Nord,DPD,Home,73.3,2.5
ORD-2026495,2024-11-03,Nord,DHL,Food,188.92,3.5
ORD-2024797,2024-11-03,Nord,GLS,Electronics,36.25,3.2
ORD-2026041,2024-11-03,Nord,UPS,Home,20.01,2.5
ORD-2027192,2024-11-03,Sued,DHL,Electronics,70.53,2.5
ORD-2027909,2024-11-03,West,DHL,Electronics,88.31,2.3
ORD-2028203,2024-11-03,Sued,Hermes,Apparel,63.29,2.9
ORD-2025068,2024-11-04,Zentral,DHL,Electronics,55.27,3.7
ORD-2028340,2024-11-04,Ost,UPS,Books,62.28,1.0
ORD-2027444,2024-11-04,West,Hermes,Electronics,49.94,3.4
ORD-2028968,2024-11-04,Sued,DHL,Books,52.8,3.5
ORD-2025884,2024-11-04,Ost,DHL,Apparel,67.75,1.5
ORD-2027144,2024-11-04,West,Hermes,Electronics,19.32,4.5
ORD-2025763,2024-11-04,West,DHL,Electronics,55.95,3.7
ORD-2025361,2024-11-04,Nord,DHL,Electronics,211.62,2.7
ORD-2024017,2024-11-04,Nord,DHL,Home,130.01,3.0
ORD-2028359,2024-11-04,Ost,UPS,Home,31.16,3.0
ORD-2028620,2024-11-04,West,DHL,Apparel,32.1,2.6
ORD-2025168,2024-11-04,West,DPD,Home,32.33,3.3
ORD-2028155,2024-11-05,Zentral,Hermes,Books,144.64,5.2
ORD-2025815,2024-11-05,West,Hermes,Home,179.04,2.8
ORD-2028293,2024-11-05,Sued,DHL,Electronics,96.68,2.8
ORD-2027757,2024-11-05,Nord,DHL,Books,12.33,1.8
ORD-2026717,2024-11-05,Nord,DPD,Apparel,105.72,3.9
ORD-2026192,2024-11-05,Sued,DHL,Apparel,74.88,3.3
ORD-2028635,2024-11-05,Sued,DPD,Apparel,55.98,3.4
ORD-2027487,2024-11-05,Zentral,Hermes,Apparel,39.16,6.9
ORD-2028483,2024-11-05,West,Hermes,Food,27.99,16.4
ORD-2025386,2024-11-05,Zentral,DHL,Books,81.98,2.9
ORD-2027253,2024-11-05,Zentral,Hermes,Home,109.47,4.1
ORD-2026403,2024-11-05,Sued,DHL,Electronics,30.49,2.5
ORD-2027774,2024-11-05,West,DHL,Electronics,481.84,3.2
ORD-2026395,2024-11-05,Zentral,GLS,Apparel,81.43,1.8
ORD-2024067,2024-11-05,West,DPD,Electronics,31.47,2.3
ORD-2024293,2024-11-05,Ost,DHL,Electronics,49.32,2.2
ORD-2025368,2024-11-05,Nord,DHL,Electronics,18.3,3.2
ORD-2026105,2024-11-05,Nord,DHL,Books,51.08,4.4
ORD-2025551,2024-11-05,Ost,DPD,Electronics,25.0,3.5
ORD-2024740,2024-11-06,West,DPD,Electronics,100.54,10.7
ORD-2026361,2024-11-06,Sued,DHL,Apparel,13.52,3.6
ORD-2026312,2024-11-06,Sued,Hermes,Books,236.63,4.1
ORD-2025431,2024-11-06,Sued,Hermes,Books,92.39,6.0
ORD-2027202,2024-11-06,Zentral,DPD,Apparel,30.07,3.6
ORD-2027340,2024-11-06,Zentral,GLS,Home,118.59,1.7
ORD-2025492,2024-11-06,Sued,UPS,Apparel,31.57,2.2
ORD-2026056,2024-11-06,Sued,GLS,Home,175.41,2.7
ORD-2024955,2024-11-06,West,DHL,Apparel,14.77,1.2
ORD-2024423,2024-11-06,Ost,GLS,Apparel,91.82,3.4
ORD-2028488,2024-11-06,Zentral,UPS,Home,84.5,2.0
ORD-2028521,2024-11-06,Sued,Hermes,Home,161.12,7.0
ORD-2025276,2024-11-06,Nord,DHL,Apparel,54.93,1.0
ORD-2027962,2024-11-06,Nord,DPD,Apparel,315.41,3.1
ORD-2025999,2024-11-07,West,DHL,Electronics,20.65,1.9
ORD-2025393,2024-11-07,Sued,UPS,Apparel,51.49,2.6
ORD-2026186,2024-11-07,Nord,DPD,Apparel,251.59,2.0
ORD-2027871,2024-11-07,Sued,DHL,Home,104.53,2.6
ORD-2028639,2024-11-07,Sued,GLS,Electronics,38.5,2.9
ORD-2024652,2024-11-07,Nord,DPD,Apparel,29.85,2.8
ORD-2024715,2024-11-07,Zentral,DHL,Food,23.4,3.9
ORD-2027235,2024-11-07,Sued,DHL,Home,22.52,10.4
ORD-2024893,2024-11-07,Nord,GLS,Electronics,14.44,3.2
ORD-2028068,2024-11-07,West,Hermes,Electronics,31.22,4.6
ORD-2028510,2024-11-07,Ost,Hermes,Books,44.69,4.8
ORD-2026704,2024-11-07,Zentral,Hermes,Apparel,97.42,5.7
ORD-2025894,2024-11-07,West,DHL,Books,8.23,2.9
ORD-2027373,2024-11-08,Zentral,Hermes,Electronics,11.32,5.4
ORD-2025353,2024-11-08,West,GLS,Electronics,39.4,3.0
ORD-2028124,2024-11-08,Ost,Hermes,Electronics,21.33,4.1
ORD-2028961,2024-11-08,Zentral,DHL,Food,50.06,1.7
ORD-2028546,2024-11-08,Sued,DHL,Apparel,92.66,3.3
ORD-2026820,2024-11-08,Zentral,GLS,Apparel,86.04,3.9
ORD-2025988,2024-11-08,West,GLS,Apparel,119.98,2.2
ORD-2026873,2024-11-08,Sued,Hermes,Electronics,86.25,5.9
ORD-2025171,2024-11-08,Ost,DHL,Apparel,81.46,1.0
ORD-2026770,2024-11-08,Sued,DHL,Home,31.85,2.9
ORD-2027084,2024-11-08,Ost,UPS,Electronics,51.07,2.3
ORD-2028194,2024-11-08,Zentral,Hermes,Home,22.5,4.7
ORD-2028251,2024-11-08,Ost,GLS,Apparel,41.16,1.9
ORD-2027838,2024-11-08,Nord,DHL,Electronics,45.66,2.0
ORD-2027782,2024-11-08,Nord,DHL,Apparel,50.99,2.7
ORD-2028746,2024-11-08,Sued,GLS,Food,297.96,3.2
ORD-2028672,2024-11-08,Nord,DPD,Home,32.22,3.5
ORD-2025252,2024-11-08,Zentral,DHL,Books,296.63,2.6
ORD-2024777,2024-11-08,Zentral,DHL,Apparel,38.35,1.6
ORD-2025556,2024-11-08,Nord,DHL,Apparel,151.51,1.8
ORD-2028118,2024-11-08,Nord,DHL,Home,19.21,4.1
ORD-2025163,2024-11-08,Ost,DPD,Apparel,30.41,3.6
ORD-2024380,2024-11-08,Zentral,DHL,Apparel,73.71,2.6
ORD-2027642,2024-11-08,Zentral,DHL,Apparel,150.29,2.1
ORD-2028718,2024-11-09,Nord,DHL,Home,93.82,3.0
ORD-2026555,2024-11-09,Nord,DPD,Food,50.57,1.3
ORD-2024533,2024-11-09,Zentral,Hermes,Apparel,74.09,6.9
ORD-2028617,2024-11-09,Zentral,DHL,Food,42.26,3.5
ORD-2028224,2024-11-09,Zentral,DHL,Electronics,94.49,2.8
ORD-2024024,2024-11-09,Nord,GLS,Electronics,34.8,3.3
ORD-2026526,2024-11-09,Ost,DPD,Apparel,25.37,3.3
ORD-2026752,2024-11-09,Zentral,UPS,Food,50.89,2.3
ORD-2028420,2024-11-09,Zentral,Hermes,Food,114.14,6.6
ORD-2028714,2024-11-09,Zentral,Hermes,Electronics,27.93,2.3
ORD-2026482,2024-11-09,Nord,DPD,Food,63.26,5.0
ORD-2028530,2024-11-09,Zentral,DHL,Home,22.25,2.2
ORD-2025654,2024-11-09,Zentral,DHL,Electronics,13.73,3.4
ORD-2026693,2024-11-09,Zentral,UPS,Food,11.71,1.6
ORD-2025862,2024-11-09,Nord,Hermes,Apparel,73.0,3.3
ORD-2027049,2024-11-09,Nord,DPD,Books,30.09,3.8
ORD-2024401,2024-11-09,Ost,DPD,Electronics,49.15,2.8
ORD-2028140,2024-11-09,Ost,DHL,Home,39.61,2.0
ORD-2026875,2024-11-09,Zentral,DHL,Food,56.58,2.7
ORD-2028055,2024-11-10,Nord,DPD,Home,21.31,2.9
ORD-2028231,2024-11-10,West,Hermes,Apparel,135.47,5.1
ORD-2026606,2024-11-10,Ost,GLS,Apparel,11.63,5.5
ORD-2028871,2024-11-10,Sued,DHL,Electronics,67.74,1.4
ORD-2027414,2024-11-10,Zentral,Hermes,Electronics,129.75,3.4
ORD-2025466,2024-11-10,Sued,DHL,Apparel,42.89,2.3
ORD-2028361,2024-11-10,Zentral,DHL,Home,159.35,1.2
ORD-2024734,2024-11-10,Zentral,DHL,Food,84.32,1.7
ORD-2024939,2024-11-10,Sued,DHL,Books,15.15,2.4
ORD-2024190,2024-11-10,Sued,GLS,Food,16.33,3.7
ORD-2026826,2024-11-11,Nord,GLS,Apparel,32.59,5.4
ORD-2025039,2024-11-11,West,DHL,Books,331.73,3.5
ORD-2028798,2024-11-11,Zentral,Hermes,Apparel,89.6,5.3
ORD-2025609,2024-11-11,West,DHL,Apparel,90.84,1.5
ORD-2026279,2024-11-11,Sued,GLS,Home,117.77,1.3
ORD-2026365,2024-11-11,Ost,DHL,Electronics,112.26,3.8
ORD-2026977,2024-11-11,West,Hermes,Apparel,60.45,3.9
ORD-2026422,2024-11-11,Sued,DHL,Books,54.4,3.4
ORD-2025773,2024-11-11,Sued,DHL,Food,42.04,4.1
ORD-2024049,2024-11-11,Zentral,DHL,Books,107.0,2.4
ORD-2025140,2024-11-11,Ost,DHL,Electronics,88.16,3.8
ORD-2027714,2024-11-11,Nord,DHL,Books,52.37,2.2
ORD-2024379,2024-11-11,Zentral,DHL,Food,19.82,3.1
ORD-2026113,2024-11-11,West,GLS,Books,64.55,3.2
ORD-2024694,2024-11-11,Ost,DHL,Electronics,37.02,4.4
ORD-2025953,2024-11-11,West,UPS,Electronics,18.49,1.5
ORD-2024322,2024-11-12,Sued,DHL,Electronics,50.12,3.2
ORD-2028708,2024-11-12,Nord,DHL,Electronics,18.91,1.5
ORD-2028535,2024-11-12,West,DPD,Food,114.97,2.7
ORD-2024845,2024-11-12,Ost,DHL,Electronics,54.02,1.2
ORD-2028605,2024-11-12,Sued,DHL,Food,272.3,2.6
ORD-2025841,2024-11-12,West,Hermes,Home,20.22,2.5
ORD-2024660,2024-11-12,West,GLS,Electronics,77.49,3.0
ORD-2028129,2024-11-12,Ost,DPD,Food,31.07,3.9
ORD-2027134,2024-11-12,Nord,DPD,Home,37.9,3.1
ORD-2024646,2024-11-12,Ost,Hermes,Electronics,27.55,7.0
ORD-2025219,2024-11-13,Ost,GLS,Home,9.9,13.2
ORD-2028116,2024-11-13,Nord,DHL,Apparel,64.23,2.4
ORD-2024196,2024-11-13,Nord,DHL,Apparel,48.21,2.6
ORD-2024183,2024-11-13,Nord,DPD,Books,171.77,3.2
ORD-2028419,2024-11-13,Nord,DHL,Apparel,26.47,3.3
ORD-2025952,2024-11-13,Sued,DHL,Books,89.87,2.4
ORD-2028943,2024-11-13,West,DPD,Apparel,26.74,3.2
ORD-2025022,2024-11-13,West,DHL,Apparel,86.08,3.6
ORD-2028716,2024-11-13,Zentral,DPD,Electronics,97.84,2.0
ORD-2025506,2024-11-13,West,UPS,Home,47.37,1.8
ORD-2025854,2024-11-13,West,GLS,Apparel,75.87,2.5
ORD-2025856,2024-11-13,Nord,GLS,Electronics,23.96,16.2
ORD-2027250,2024-11-13,West,DPD,Apparel,5.0,2.7
ORD-2024951,2024-11-13,West,DPD,Apparel,216.84,4.7
ORD-2028763,2024-11-13,West,DPD,Food,16.85,4.8
ORD-2028277,2024-11-13,Nord,Hermes,Electronics,53.1,1.7
ORD-2024440,2024-11-13,Sued,Hermes,Books,7.15,4.1
ORD-2025434,2024-11-13,Zentral,DPD,Apparel,46.69,1.9
ORD-2025617,2024-11-13,Sued,DHL,Books,98.09,3.4
ORD-2028311,2024-11-13,West,DHL,Apparel,35.07,1.7
ORD-2024433,2024-11-14,Nord,DPD,Food,113.67,3.0
ORD-2025687,2024-11-14,Ost,DPD,Food,52.35,2.8
ORD-2028298,2024-11-14,Sued,DHL,Electronics,36.23,1.7
ORD-2025012,2024-11-14,Nord,DHL,Home,16.06,1.6
ORD-2025785,2024-11-14,West,DHL,Home,17.58,1.7
ORD-2026929,2024-11-14,Sued,DHL,Home,20.28,1.9
ORD-2028433,2024-11-14,Nord,DPD,Apparel,121.6,4.5
ORD-2025165,2024-11-14,Zentral,GLS,Home,50.79,4.6
ORD-2024868,2024-11-14,Sued,Hermes,Electronics,37.96,3.5
ORD-2025535,2024-11-14,Nord,GLS,Food,39.99,3.0
ORD-2025236,2024-11-14,Nord,GLS,Books,27.76,5.7
ORD-2028516,2024-11-14,Nord,UPS,Electronics,25.47,1.0
ORD-2026746,2024-11-14,Zentral,DHL,Apparel,22.82,2.1
ORD-2026764,2024-11-14,West,DPD,Apparel,6.58,3.0
ORD-2025796,2024-11-15,Sued,DPD,Electronics,5.0,1.0
